date,description,amount,type,payment_mode
2025-01-07,Swiggy,1495,debit,UPI
2025-08-31,Mutual Fund,4974,debit,UPI
2025-04-26,Spotify,18855,debit,UPI
2025-01-01,House Rent,18330,debit,UPI
2025-03-22,Electricity,1269,debit,UPI
2025-01-23,Flipkart,7919,debit,UPI
2025-01-26,Spotify,6345,debit,UPI
2025-01-11,Game,1339,debit,UPI
2025-02-17,Flipkart,5549,debit,UPI
2025-05-23,Stock,6710,debit,UPI
2025-03-23,Mutual Fund,14195,credit,UPI
2025-03-09,Zomato,10167,debit,UPI
2025-05-09,Water,16755,debit,UPI
2025-04-21,Mutual Fund,16156,debit,UPI
2025-05-17,Stock,6737,debit,UPI
2025-01-08,Spotify,13054,debit,UPI
2025-06-19,Netflix,17214,debit,UPI
2025-05-12,Zomato,9441,debit,UPI
2025-02-23,Game,16251,debit,UPI
2025-07-20,Swiggy,15707,debit,UPI
2025-06-09,Flipkart,15191,debit,UPI
2025-07-26,Ola,4492,debit,UPI
2025-05-02,Movie,3756,debit,UPI
2025-02-14,Mutual Fund,1953,debit,UPI
2025-07-03,Mutual Fund,15598,debit,UPI
2025-04-03,Game,15626,debit,UPI
2025-03-31,Zomato,16451,debit,UPI
2025-07-25,Netflix,18938,debit,UPI
2025-08-23,Swiggy,4954,debit,UPI
2025-05-11,Uber,19423,debit,UPI
2025-04-01,Spotify,1078,debit,UPI
2025-07-18,Netflix,7630,debit,UPI
2025-05-10,Swiggy,6105,debit,UPI
2025-03-26,Mutual Fund,14881,debit,UPI
2025-06-09,Flipkart,18493,debit,UPI
2025-04-23,Flipkart,6717,debit,UPI
2025-04-15,Swiggy,4434,debit,UPI
2025-07-30,Mutual Fund,16504,debit,UPI
2025-09-08,House Rent,11073,debit,UPI
2025-01-02,Spotify,16182,debit,UPI
2025-03-10,Electricity,16093,debit,UPI
2025-05-28,Ola,17721,debit,UPI
2025-04-02,Game,16130,debit,UPI
2025-06-22,Prime,9396,debit,UPI
2025-03-01,Water,15333,debit,UPI
2025-05-07,Water,8885,debit,UPI
2025-07-05,House Rent,7431,debit,UPI
2025-04-01,House Rent,14163,debit,UPI
2025-04-29,Mutual Fund,3078,credit,UPI
2025-06-06,House Rent,533,debit,UPI
2025-06-19,Amazon,9247,debit,UPI
2025-08-21,House Rent,13183,debit,UPI
2025-08-13,Mutual Fund,12381,debit,UPI
2025-01-04,Ola,174,debit,UPI
2025-03-30,Swiggy,18483,debit,UPI
2025-01-29,Spotify,1978,debit,UPI
2025-04-22,Mutual Fund,18440,debit,UPI
2025-08-13,Movie,12979,debit,UPI
2025-06-27,Game,3321,debit,UPI
2025-06-08,Game,10051,debit,UPI
2025-02-19,Mutual Fund,4775,debit,UPI
2025-05-07,Zomato,6883,debit,UPI
2025-08-15,Swiggy,8447,debit,UPI
2025-06-16,Movie,2602,debit,UPI
2025-01-12,Swiggy,15821,debit,UPI
2025-02-13,Game,11136,debit,UPI
2025-05-19,Water,4455,debit,UPI
2025-07-15,Ola,10987,debit,UPI
2025-04-13,Ola,11483,debit,UPI
2025-01-24,Zomato,5783,debit,UPI
2025-07-02,Amazon,7716,debit,UPI
2025-06-23,Mutual Fund,6662,debit,UPI
2025-05-25,House Rent,16056,debit,UPI
2025-09-02,Prime,4916,debit,UPI
2025-04-18,Game,4500,debit,UPI
2025-07-20,House Rent,8460,debit,UPI
2025-04-27,House Rent,17273,debit,UPI
2025-01-25,Game,5817,debit,UPI
2025-09-05,Mutual Fund,18846,credit,UPI
2025-02-01,Zomato,12986,debit,UPI
2025-03-30,Movie,6067,debit,UPI
2025-05-03,Zomato,9071,debit,UPI
2025-07-05,Zomato,11299,debit,UPI
2025-06-28,House Rent,9044,debit,UPI
2025-04-23,Electricity,8915,debit,UPI
2025-05-19,Uber,6647,debit,UPI
2025-01-20,Uber,15174,debit,UPI
2025-08-23,Spotify,8393,debit,UPI
2025-03-03,Stock,3199,debit,UPI
2025-08-29,Electricity,4433,debit,UPI
2025-07-10,Movie,14301,debit,UPI
2025-03-28,Mutual Fund,9359,debit,UPI
2025-01-18,Prime,12565,debit,UPI
2025-06-06,Uber,12896,debit,UPI
2025-06-26,Swiggy,2875,debit,UPI
2025-03-14,Prime,19289,debit,UPI
2025-06-24,Movie,1044,debit,UPI
2025-01-21,Netflix,9715,debit,UPI
2025-05-18,Flipkart,16062,debit,UPI
2025-04-18,Mutual Fund,9027,debit,UPI
2025-02-14,Electricity,8534,debit,UPI
2025-09-03,Water,6512,debit,UPI
2025-07-04,Movie,4761,debit,UPI
2025-02-04,Spotify,2708,debit,UPI
2025-03-25,Zomato,5071,debit,UPI
2025-04-01,Amazon,226,debit,UPI
2025-08-06,Mutual Fund,10139,debit,UPI
2025-05-08,Mutual Fund,11002,debit,UPI
2025-01-18,Amazon,18655,debit,UPI
2025-05-23,Swiggy,2436,debit,UPI
2025-07-18,Amazon,14981,debit,UPI
2025-04-22,Movie,11746,debit,UPI
2025-06-30,Game,19226,debit,UPI
2025-07-09,Electricity,10975,debit,UPI
2025-04-18,Spotify,15863,debit,UPI
2025-06-14,Flipkart,3406,debit,UPI
2025-02-07,Amazon,13992,debit,UPI
2025-05-20,Flipkart,17633,debit,UPI
2025-02-03,House Rent,117,debit,UPI
2025-08-28,Uber,18767,debit,UPI
2025-02-13,Electricity,11846,debit,UPI
2025-02-01,House Rent,19085,debit,UPI
2025-02-25,Zomato,880,debit,UPI
2025-02-04,Electricity,1732,debit,UPI
2025-09-07,Stock,19457,debit,UPI
2025-01-13,Water,107,debit,UPI
2025-07-17,Electricity,13673,debit,UPI
2025-05-11,House Rent,10404,debit,UPI
2025-02-06,Netflix,826,debit,UPI
2025-04-13,Prime,1290,debit,UPI
2025-01-20,Ola,9217,debit,UPI
2025-05-04,Spotify,6132,debit,UPI
2025-01-06,Spotify,9459,debit,UPI
2025-01-18,Zomato,11548,debit,UPI
2025-09-06,Swiggy,14523,debit,UPI
2025-01-15,Spotify,8871,debit,UPI
2025-05-19,Amazon,7425,debit,UPI
2025-03-04,House Rent,5537,debit,UPI
2025-05-29,House Rent,7369,debit,UPI
2025-07-23,Electricity,13238,debit,UPI
2025-02-26,Netflix,9605,debit,UPI
2025-01-08,Flipkart,8119,debit,UPI
2025-01-20,House Rent,2895,debit,UPI
2025-07-27,Prime,12105,debit,UPI
2025-01-02,Spotify,17809,debit,UPI
2025-05-21,Netflix,15956,debit,UPI
2025-08-03,Electricity,6539,debit,UPI
2025-07-28,Game,13963,debit,UPI
2025-06-16,Netflix,17125,debit,UPI
2025-09-07,Uber,11604,debit,UPI
2025-01-02,Netflix,2074,debit,UPI
2025-01-07,Ola,13399,debit,UPI
2025-02-06,Electricity,7934,debit,UPI
2025-04-11,House Rent,1356,debit,UPI
2025-03-22,Water,10155,debit,UPI
2025-04-22,Swiggy,11232,debit,UPI
2025-08-12,Spotify,7335,debit,UPI
2025-02-06,Mutual Fund,16024,debit,UPI
2025-05-05,Stock,2048,debit,UPI
2025-04-22,Electricity,11993,debit,UPI
2025-07-07,Electricity,3797,debit,UPI
2025-05-14,Prime,19391,debit,UPI
2025-02-17,Stock,3294,debit,UPI
2025-02-12,Flipkart,17218,debit,UPI
2025-08-27,Game,2930,debit,UPI
2025-06-23,Zomato,17500,debit,UPI
2025-09-01,Swiggy,9033,debit,UPI
2025-01-12,Spotify,8069,debit,UPI
2025-01-12,Stock,7480,debit,UPI
2025-01-25,Flipkart,3871,debit,UPI
2025-02-25,Movie,18330,debit,UPI
2025-07-13,Electricity,18211,debit,UPI
2025-02-02,Swiggy,6033,debit,UPI
2025-08-16,Swiggy,8243,debit,UPI
2025-01-17,Prime,9040,debit,UPI
2025-05-17,Movie,2382,debit,UPI
2025-07-13,Amazon,1790,debit,UPI
2025-04-20,Swiggy,19916,debit,UPI
2025-04-05,Mutual Fund,18729,credit,UPI
2025-08-30,Water,3553,debit,UPI
2025-01-14,Electricity,277,debit,UPI
2025-04-18,House Rent,11525,debit,UPI
2025-07-21,Uber,7411,debit,UPI
2025-08-22,Spotify,8227,debit,UPI
2025-01-08,Mutual Fund,13868,debit,UPI
2025-08-27,Spotify,18600,debit,UPI
2025-03-09,Stock,16234,debit,UPI
2025-08-28,Zomato,8127,debit,UPI
2025-06-25,Stock,14932,credit,UPI
2025-01-03,Amazon,10464,debit,UPI
2025-08-26,House Rent,1496,debit,UPI
2025-01-02,Zomato,8093,debit,UPI
2025-04-08,Uber,8642,debit,UPI
2025-07-27,Uber,16746,debit,UPI
2025-07-06,House Rent,12282,debit,UPI
2025-07-19,Uber,5355,debit,UPI
2025-02-04,Water,19061,debit,UPI
2025-08-26,Spotify,19219,debit,UPI
2025-06-19,Ola,11245,debit,UPI
2025-06-06,Flipkart,12121,debit,UPI
2025-01-10,Amazon,13287,debit,UPI
2025-05-01,House Rent,2237,debit,UPI
2025-03-23,Stock,12124,debit,UPI
2025-05-13,Mutual Fund,7049,credit,UPI
2025-08-09,House Rent,12793,debit,UPI
2025-07-26,Movie,15238,debit,UPI
2025-08-11,Swiggy,4626,debit,UPI
2025-04-09,Prime,9659,debit,UPI
2025-01-09,Netflix,1800,debit,UPI
2025-05-21,Ola,18591,debit,UPI
2025-04-20,Flipkart,2960,debit,UPI
2025-03-05,Movie,8540,debit,UPI
2025-02-23,Swiggy,403,debit,UPI
2025-06-15,Prime,17525,debit,UPI
2025-01-05,Swiggy,18310,debit,UPI
2025-03-31,Flipkart,13018,debit,UPI
2025-02-08,Amazon,13768,debit,UPI
2025-04-13,Flipkart,6589,debit,UPI
2025-01-10,Prime,12558,debit,UPI
2025-02-10,Flipkart,15972,debit,UPI
2025-01-19,Stock,3938,debit,UPI
2025-01-29,Zomato,12485,debit,UPI
2025-09-05,Zomato,18796,debit,UPI
2025-05-07,Swiggy,7608,debit,UPI
2025-05-09,Swiggy,7359,debit,UPI
2025-05-15,Spotify,5919,debit,UPI
2025-07-24,Prime,6222,debit,UPI
2025-02-11,House Rent,2548,debit,UPI
2025-01-18,Amazon,12689,debit,UPI
2025-03-26,Game,5082,debit,UPI
2025-01-10,Amazon,18108,debit,UPI
2025-08-14,House Rent,7063,debit,UPI
2025-03-25,Stock,11805,debit,UPI
2025-05-05,Water,2915,debit,UPI
2025-02-10,Netflix,4541,debit,UPI
2025-05-01,Stock,5101,credit,UPI
2025-05-28,Prime,9636,debit,UPI
2025-03-23,Amazon,4594,debit,UPI
2025-04-19,Movie,7212,debit,UPI
2025-05-26,House Rent,17344,debit,UPI
2025-06-20,Water,13839,debit,UPI
2025-09-02,Stock,1094,debit,UPI
2025-07-25,House Rent,7318,debit,UPI
2025-06-07,Amazon,17408,debit,UPI
2025-06-19,Uber,12995,debit,UPI
2025-03-06,Mutual Fund,15463,debit,UPI
2025-03-16,Electricity,13527,debit,UPI
2025-04-18,Zomato,1102,debit,UPI
2025-08-24,Stock,6368,debit,UPI
2025-01-06,Water,18377,debit,UPI
2025-09-08,Uber,15626,debit,UPI
2025-03-15,Water,11468,debit,UPI
2025-03-09,Uber,18036,debit,UPI
2025-03-06,Uber,14577,debit,UPI
2025-06-21,Movie,1796,debit,UPI
2025-05-21,Uber,16040,debit,UPI
2025-06-16,Game,3943,debit,UPI
2025-07-01,Game,19735,debit,UPI
2025-07-31,Flipkart,12921,debit,UPI
2025-03-13,Spotify,11991,debit,UPI
2025-08-31,Electricity,680,debit,UPI
2025-07-13,Netflix,8509,debit,UPI
2025-04-10,Game,8263,debit,UPI
2025-08-23,House Rent,13662,debit,UPI
2025-08-12,Prime,670,debit,UPI
2025-08-12,Spotify,2549,debit,UPI
2025-03-24,Uber,11241,debit,UPI
2025-02-19,Netflix,12293,debit,UPI
2025-01-31,Amazon,10102,debit,UPI
2025-03-13,Movie,15195,debit,UPI
2025-07-28,Uber,6184,debit,UPI
2025-03-21,Swiggy,4238,debit,UPI
2025-04-02,Swiggy,9251,debit,UPI
2025-04-14,Mutual Fund,18602,debit,UPI
2025-08-24,Zomato,19106,debit,UPI
2025-01-29,Electricity,486,debit,UPI
2025-08-28,Flipkart,16435,debit,UPI
2025-01-26,Amazon,12723,debit,UPI
2025-05-29,Movie,3267,debit,UPI
2025-01-03,Swiggy,7474,debit,UPI
2025-07-28,Game,7821,debit,UPI
2025-02-01,House Rent,7762,debit,UPI
2025-05-01,Ola,9938,debit,UPI
2025-09-07,Ola,18704,debit,UPI
2025-06-08,Prime,13474,debit,UPI
2025-02-03,Mutual Fund,3669,credit,UPI
2025-08-11,Mutual Fund,597,debit,UPI
2025-02-23,Swiggy,18394,debit,UPI
2025-07-08,Amazon,13389,debit,UPI
2025-08-23,House Rent,4184,debit,UPI
2025-07-05,House Rent,17446,debit,UPI
2025-04-29,Swiggy,19849,debit,UPI
2025-07-31,Water,19339,debit,UPI
2025-05-24,House Rent,8188,debit,UPI
2025-05-22,Mutual Fund,1577,debit,UPI
2025-05-28,Water,15563,debit,UPI
2025-01-18,House Rent,938,debit,UPI
2025-08-01,Swiggy,7205,debit,UPI
2025-02-22,Swiggy,13454,debit,UPI
2025-08-06,Netflix,16943,debit,UPI
2025-02-04,Movie,7318,debit,UPI
2025-01-16,Spotify,12377,debit,UPI
2025-06-17,Ola,16103,debit,UPI
2025-05-06,Ola,16673,debit,UPI
2025-08-08,Mutual Fund,18314,debit,UPI
2025-05-23,Electricity,1678,debit,UPI
2025-06-28,House Rent,375,debit,UPI
2025-06-30,Flipkart,19375,debit,UPI
2025-04-06,House Rent,2534,debit,UPI
2025-01-06,Zomato,3481,debit,UPI
2025-03-18,Swiggy,19025,debit,UPI
2025-07-20,House Rent,10208,debit,UPI
2025-04-28,Amazon,10721,debit,UPI
2025-03-15,Spotify,19254,debit,UPI
2025-07-18,Prime,14774,debit,UPI
2025-02-07,Prime,12677,debit,UPI
2025-01-30,Ola,15345,debit,UPI
2025-06-24,Water,11594,debit,UPI
2025-06-22,Game,4111,debit,UPI
2025-02-10,Electricity,14742,debit,UPI
2025-03-04,Movie,8100,debit,UPI
2025-01-22,Water,1083,debit,UPI
2025-05-26,Ola,15070,debit,UPI
2025-07-16,Electricity,12465,debit,UPI
2025-08-13,Amazon,11321,debit,UPI
2025-03-29,Mutual Fund,18119,credit,UPI
2025-07-23,Ola,13518,debit,UPI
2025-01-29,Spotify,12005,debit,UPI
2025-07-22,Amazon,6667,debit,UPI
2025-08-18,Flipkart,11476,debit,UPI
2025-01-31,Game,11170,debit,UPI
2025-02-08,Electricity,10247,debit,UPI
2025-05-01,Uber,8238,debit,UPI
2025-04-19,Flipkart,12406,debit,UPI
2025-06-19,Flipkart,11647,debit,UPI
2025-08-07,Ola,14606,debit,UPI
2025-07-28,Prime,497,debit,UPI
2025-06-06,House Rent,16529,debit,UPI
2025-06-27,Uber,5386,debit,UPI
2025-09-08,Electricity,777,debit,UPI
2025-08-29,Electricity,9760,debit,UPI
2025-06-09,Zomato,11793,debit,UPI
2025-01-26,Water,9072,debit,UPI
2025-05-05,Amazon,10639,debit,UPI
2025-06-26,Electricity,15244,debit,UPI
2025-03-29,Electricity,865,debit,UPI
2025-08-23,Electricity,6708,debit,UPI
2025-04-03,Netflix,16410,debit,UPI
2025-08-15,Ola,14836,debit,UPI
2025-09-06,Water,5291,debit,UPI
2025-06-21,Flipkart,10862,debit,UPI
2025-01-10,Water,6383,debit,UPI
2025-03-30,House Rent,9745,debit,UPI
2025-08-16,Ola,17156,debit,UPI
2025-08-09,Flipkart,13940,debit,UPI
2025-05-01,Swiggy,9729,debit,UPI
2025-01-30,Flipkart,15473,debit,UPI
2025-04-16,Spotify,19886,debit,UPI
2025-03-30,Stock,11409,credit,UPI
2025-07-05,Amazon,3130,debit,UPI
2025-02-23,Prime,1268,debit,UPI
2025-02-18,Flipkart,17660,debit,UPI
2025-07-05,Movie,2754,debit,UPI
2025-09-08,Swiggy,14045,debit,UPI
2025-08-22,Game,10664,debit,UPI
2025-08-25,Uber,239,debit,UPI
2025-07-26,Prime,10209,debit,UPI
2025-09-08,Uber,19692,debit,UPI
2025-08-15,House Rent,9413,debit,UPI
2025-08-31,House Rent,886,debit,UPI
2025-08-20,Swiggy,250,debit,UPI
2025-03-24,Prime,12438,debit,UPI
2025-04-17,Water,18733,debit,UPI
2025-02-07,Electricity,18930,debit,UPI
2025-01-22,Flipkart,3375,debit,UPI
2025-03-27,Prime,17381,debit,UPI
2025-05-07,Game,15948,debit,UPI
2025-04-01,Movie,11542,debit,UPI
2025-04-05,Electricity,14104,debit,UPI
2025-08-22,Ola,4067,debit,UPI
2025-01-31,House Rent,14432,debit,UPI
2025-02-02,Swiggy,16553,debit,UPI
2025-04-09,Netflix,11941,debit,UPI
2025-09-08,Prime,544,debit,UPI
2025-05-09,Spotify,4730,debit,UPI
2025-05-29,Ola,3416,debit,UPI
2025-05-28,Flipkart,14085,debit,UPI
2025-03-10,Flipkart,2884,debit,UPI
2025-02-17,Swiggy,6120,debit,UPI
2025-05-07,House Rent,18263,debit,UPI
2025-04-18,Mutual Fund,6513,debit,UPI
2025-05-15,House Rent,14008,debit,UPI
2025-02-16,Prime,11641,debit,UPI
2025-04-22,Ola,15370,debit,UPI
2025-06-26,Flipkart,16032,debit,UPI
2025-07-14,Zomato,12843,debit,UPI
2025-01-05,Swiggy,16558,debit,UPI
2025-01-03,Movie,10247,debit,UPI
2025-07-18,Uber,3575,debit,UPI
2025-01-20,Swiggy,521,debit,UPI
2025-06-06,Zomato,11601,debit,UPI
2025-02-24,Uber,5593,debit,UPI
2025-05-25,Stock,15807,debit,UPI
2025-01-31,Spotify,14279,debit,UPI
2025-07-17,Game,9489,debit,UPI
2025-01-19,House Rent,5644,debit,UPI
2025-03-12,Swiggy,17639,debit,UPI
2025-07-01,Netflix,16869,debit,UPI
2025-09-03,House Rent,9852,debit,UPI
2025-02-08,Zomato,12414,debit,UPI
2025-07-27,Amazon,1185,debit,UPI
2025-08-14,Netflix,18567,debit,UPI
2025-08-23,House Rent,5121,debit,UPI
2025-08-20,Zomato,2545,debit,UPI
2025-02-05,Zomato,6079,debit,UPI
2025-01-10,Zomato,14959,debit,UPI
2025-05-30,Game,14123,debit,UPI
2025-04-15,Electricity,16547,debit,UPI
2025-03-17,Uber,17431,debit,UPI
2025-08-08,Flipkart,17649,debit,UPI
2025-02-22,Electricity,498,debit,UPI
2025-08-10,Uber,9246,debit,UPI
2025-03-04,Flipkart,581,debit,UPI
2025-07-28,Electricity,8659,debit,UPI
2025-02-06,Flipkart,19692,debit,UPI
2025-01-01,House Rent,16927,debit,UPI
2025-02-06,Flipkart,19280,debit,UPI
2025-01-19,Netflix,5582,debit,UPI
2025-01-18,Amazon,10022,debit,UPI
2025-05-30,Electricity,10818,debit,UPI
2025-07-04,House Rent,3477,debit,UPI
2025-05-08,Movie,11741,debit,UPI
2025-04-22,Swiggy,16643,debit,UPI
2025-07-04,Zomato,15551,debit,UPI
2025-01-09,Swiggy,4284,debit,UPI
2025-03-27,House Rent,15862,debit,UPI
2025-05-01,Amazon,12788,debit,UPI
2025-03-26,Amazon,13477,debit,UPI
2025-07-21,Stock,2538,debit,UPI
2025-08-28,Water,14892,debit,UPI
2025-05-18,Netflix,8433,debit,UPI
2025-08-10,Water,17459,debit,UPI
2025-04-06,Swiggy,2303,debit,UPI
2025-03-16,Ola,8378,debit,UPI
2025-07-26,Game,15354,debit,UPI
2025-03-19,Netflix,5412,debit,UPI
2025-04-22,Game,4800,debit,UPI
2025-01-27,Zomato,8756,debit,UPI
2025-02-10,House Rent,13316,debit,UPI
2025-03-15,Stock,12182,debit,UPI
2025-08-05,Water,17849,debit,UPI
2025-07-17,Netflix,1633,debit,UPI
2025-05-30,House Rent,17507,debit,UPI
2025-05-26,Swiggy,9077,debit,UPI
2025-05-07,Water,14984,debit,UPI
2025-06-10,Stock,3153,debit,UPI
2025-08-28,Uber,19216,debit,UPI
2025-08-01,Game,15869,debit,UPI
2025-02-24,House Rent,11835,debit,UPI
2025-01-18,Netflix,13438,debit,UPI
2025-05-31,Swiggy,6249,debit,UPI
2025-01-14,Flipkart,13873,debit,UPI
2025-04-30,Electricity,16839,debit,UPI
2025-01-09,Electricity,131,debit,UPI
2025-06-23,Stock,14317,credit,UPI
2025-02-21,Electricity,4828,debit,UPI
2025-04-18,Amazon,3485,debit,UPI
2025-08-29,Prime,6293,debit,UPI
2025-01-24,Zomato,15303,debit,UPI
2025-02-01,Water,15957,debit,UPI
2025-05-13,Spotify,12733,debit,UPI
2025-08-28,Flipkart,17229,debit,UPI
2025-06-11,Ola,10126,debit,UPI
2025-01-15,Flipkart,17979,debit,UPI
2025-02-07,Game,1973,debit,UPI
2025-07-01,Movie,3639,debit,UPI
2025-07-10,Zomato,14432,debit,UPI
2025-03-07,Uber,10385,debit,UPI
2025-03-29,Uber,4529,debit,UPI
2025-04-08,Electricity,315,debit,UPI
2025-03-06,Swiggy,7123,debit,UPI
2025-01-20,Stock,12677,credit,UPI
2025-08-09,Game,16035,debit,UPI
2025-09-06,Amazon,8374,debit,UPI
2025-02-24,Uber,18205,debit,UPI
2025-08-13,Electricity,4040,debit,UPI
2025-03-31,House Rent,18381,debit,UPI
2025-07-05,Swiggy,9379,debit,UPI
2025-01-25,Electricity,16382,debit,UPI
2025-02-13,Movie,1643,debit,UPI
2025-07-14,Ola,12266,debit,UPI
2025-04-18,House Rent,12138,debit,UPI
2025-08-18,Uber,12084,debit,UPI
2025-05-17,Stock,18786,debit,UPI
2025-08-03,Uber,9735,debit,UPI
2025-05-13,Uber,10442,debit,UPI
2025-06-28,Electricity,12264,debit,UPI
2025-06-23,Ola,3301,debit,UPI
2025-08-13,Game,16533,debit,UPI
2025-03-16,Prime,241,debit,UPI
2025-07-02,Ola,653,debit,UPI
2025-07-14,Spotify,9499,debit,UPI
2025-01-24,Amazon,427,debit,UPI
2025-07-28,House Rent,13950,debit,UPI
2025-03-09,House Rent,12254,debit,UPI
2025-03-26,Ola,18993,debit,UPI
2025-06-24,Electricity,19617,debit,UPI
2025-05-21,Amazon,3163,debit,UPI
2025-08-14,Netflix,7969,debit,UPI
2025-03-28,Swiggy,5430,debit,UPI
2025-05-19,House Rent,8106,debit,UPI
2025-04-07,Game,1953,debit,UPI
2025-08-21,Uber,7986,debit,UPI
2025-03-01,Swiggy,5306,debit,UPI
2025-06-19,Stock,17031,debit,UPI
2025-08-23,Zomato,1156,debit,UPI
2025-07-26,Uber,11334,debit,UPI
2025-01-25,Spotify,8906,debit,UPI
2025-06-02,Stock,2899,credit,UPI
2025-04-03,House Rent,16935,debit,UPI
2025-09-05,Water,12139,debit,UPI
2025-06-12,Water,19338,debit,UPI
2025-01-13,Flipkart,17621,debit,UPI
2025-02-02,Game,8768,debit,UPI
2025-03-14,Movie,17373,debit,UPI
2025-05-21,Flipkart,11828,debit,UPI
2025-01-10,House Rent,14821,debit,UPI
2025-05-09,Prime,8165,debit,UPI
2025-04-28,Movie,5875,debit,UPI
2025-06-09,House Rent,9930,debit,UPI
2025-04-18,Water,851,debit,UPI
2025-03-18,House Rent,7483,debit,UPI
2025-03-19,Stock,9693,debit,UPI
2025-04-27,Movie,15839,debit,UPI
2025-02-13,Flipkart,11567,debit,UPI
2025-04-19,Stock,15447,credit,UPI
2025-02-10,Electricity,11102,debit,UPI
2025-04-21,Zomato,869,debit,UPI
2025-02-25,Electricity,17945,debit,UPI
2025-07-13,Mutual Fund,15995,credit,UPI
2025-04-02,Game,19913,debit,UPI
2025-05-04,House Rent,17934,debit,UPI
2025-08-16,Stock,645,credit,UPI
2025-06-19,Flipkart,10508,debit,UPI
2025-06-11,Netflix,14741,debit,UPI
2025-05-06,House Rent,10649,debit,UPI
2025-05-02,Zomato,18826,debit,UPI
2025-02-17,Spotify,6997,debit,UPI
2025-03-19,Amazon,6071,debit,UPI
2025-07-04,House Rent,16376,debit,UPI
2025-04-16,Uber,17195,debit,UPI
2025-06-24,Swiggy,9262,debit,UPI
2025-01-26,Prime,18263,debit,UPI
2025-09-05,Uber,1687,debit,UPI
2025-03-19,Netflix,3966,debit,UPI
2025-03-24,Movie,5253,debit,UPI
2025-07-18,Uber,9165,debit,UPI
2025-07-04,Ola,18786,debit,UPI
2025-04-25,Amazon,18792,debit,UPI
2025-01-01,Water,19965,debit,UPI
2025-03-18,Flipkart,15693,debit,UPI
2025-06-30,Flipkart,9110,debit,UPI
2025-04-17,Game,12593,debit,UPI
2025-09-06,House Rent,9708,debit,UPI
2025-06-09,Water,16853,debit,UPI
2025-04-09,House Rent,6804,debit,UPI
2025-08-23,Mutual Fund,2608,debit,UPI
2025-04-07,House Rent,11082,debit,UPI
2025-05-19,Water,10800,debit,UPI
2025-04-22,Electricity,6357,debit,UPI
2025-03-17,Stock,6105,debit,UPI
2025-07-05,House Rent,16969,debit,UPI
2025-07-02,House Rent,16920,debit,UPI
2025-07-03,House Rent,3013,debit,UPI
2025-01-18,Mutual Fund,9274,debit,UPI
2025-05-18,Stock,14451,debit,UPI
2025-07-02,Stock,2900,debit,UPI
2025-09-06,Ola,8006,debit,UPI
2025-06-05,Uber,15795,debit,UPI
2025-03-15,Game,991,debit,UPI
2025-07-12,Stock,4467,debit,UPI
2025-03-21,Game,153,debit,UPI
2025-05-23,Uber,2191,debit,UPI
2025-03-24,Prime,19781,debit,UPI
2025-05-26,Mutual Fund,5310,debit,UPI
2025-05-09,Game,19583,debit,UPI
2025-05-03,Zomato,13499,debit,UPI
2025-02-27,Amazon,10125,debit,UPI
2025-03-19,Uber,13455,debit,UPI
2025-07-04,Movie,19729,debit,UPI
2025-06-05,Swiggy,11813,debit,UPI
2025-05-24,Uber,12678,debit,UPI
2025-09-08,Flipkart,13505,debit,UPI
2025-02-03,Game,15959,debit,UPI
2025-09-05,Game,15577,debit,UPI
2025-04-17,Amazon,17363,debit,UPI
2025-07-15,Flipkart,18048,debit,UPI
2025-04-30,House Rent,7730,debit,UPI
2025-05-29,Mutual Fund,13483,debit,UPI
2025-07-01,Mutual Fund,4146,debit,UPI
2025-06-08,Flipkart,6426,debit,UPI
2025-04-13,Game,16564,debit,UPI
2025-02-21,Game,14944,debit,UPI
2025-07-26,Water,6182,debit,UPI
2025-01-25,Netflix,4290,debit,UPI
2025-07-15,Water,12419,debit,UPI
2025-05-08,Game,19454,debit,UPI
2025-01-14,House Rent,10279,debit,UPI
2025-03-20,Netflix,6405,debit,UPI
2025-03-17,Zomato,9160,debit,UPI
2025-01-26,Game,9268,debit,UPI
2025-04-26,Prime,1915,debit,UPI
2025-05-23,Swiggy,6811,debit,UPI
2025-06-27,Zomato,5173,debit,UPI
2025-07-23,Ola,8888,debit,UPI
2025-02-20,House Rent,8984,debit,UPI
2025-01-09,Electricity,10115,debit,UPI
2025-08-20,Amazon,17261,debit,UPI
2025-05-24,House Rent,14044,debit,UPI
2025-04-13,Amazon,19911,debit,UPI
2025-02-08,Water,16932,debit,UPI
2025-01-24,Game,1693,debit,UPI
2025-05-09,Flipkart,7081,debit,UPI
2025-01-23,Flipkart,1133,debit,UPI
2025-02-17,House Rent,12733,debit,UPI
2025-06-09,Ola,1356,debit,UPI
2025-07-19,Game,10689,debit,UPI
2025-04-07,Amazon,19867,debit,UPI
2025-02-21,Mutual Fund,8804,debit,UPI
2025-08-14,Electricity,12422,debit,UPI
2025-06-11,Mutual Fund,10625,credit,UPI
2025-04-23,Zomato,7482,debit,UPI
2025-05-17,Uber,2075,debit,UPI
2025-06-13,Electricity,17944,debit,UPI
2025-02-18,Amazon,14352,debit,UPI
2025-01-02,Water,7440,debit,UPI
2025-08-13,Movie,5027,debit,UPI
2025-01-30,Uber,2416,debit,UPI
2025-02-15,House Rent,7384,debit,UPI
2025-01-28,Mutual Fund,15530,credit,UPI
2025-02-13,Game,13307,debit,UPI
2025-08-18,Zomato,17343,debit,UPI
